Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
HG93801,US,NE,Nebraska,No,Extended,High School or Below,01/02/2011,Employed,M,82730,Urban,Married,127,13,31,0,1,Corporate Auto,Corporate L3,Hail,Branch,442.521087,SUV,Large
PY98628,US,NE,Nebraska,Yes,Extended,High School or Below,01/01/2011,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Personal Auto,Personal L2,Collision,Agent,407.44023799999997,Two-Door Car,Medsize
QN65180,US,IA,Iowa,No,Extended,Bachelor,2/26/11,Employed,F,22254,Rural,Married,79,22,75,0,2,Personal Auto,Personal L1,Scratch/Dent,Call Center,125.19438899999999,Four-Door Car,Large
NT97069,US,KS,Kansas,No,Basic,Bachelor,2/21/11,Employed,M,53988,Urban,Married,64,10,17,0,1,Personal Auto,Personal L1,Other,Agent,206.82346,Two-Door Car,Medsize
OV40993,US,OK,Oklahoma,No,Basic,College,2/27/11,Disabled,F,17453,Suburban,Married,118,12,70,1,9,Personal Auto,Personal L2,Collision,Branch,566.4,SUV,Small
CF50291,US,MO,Missouri,No,Premium,College,2/20/11,Unemployed,F,0,Suburban,Single,114,0,75,0,1,Personal Auto,Personal L2,Collision,Call Center,1343.619461,Four-Door Car,Small
LR27773,US,MO,Missouri,No,Basic,Bachelor,2/21/11,Employed,F,43671,Urban,Married,67,6,67,0,3,Corporate Auto,Corporate L2,Scratch/Dent,Agent,190.649902,Four-Door Car,Medsize
HW61722,US,IA,Iowa,No,Basic,Bachelor,1/27/11,Unemployed,F,0,Urban,Married,66,15,24,0,2,Personal Auto,Personal L3,Hail,Web,278.574142,Four-Door Car,Medsize
JO98946,US,IA,Iowa,No,Basic,Bachelor,02/10/2011,Employed,M,31796,Suburban,Divorced,68,27,16,0,1,Personal Auto,Personal L3,Collision,Agent,377.442796,Four-Door Car,Medsize
NJ88229,US,MO,Missouri,No,Basic,College,02/04/2011,Employed,F,64127,Rural,Single,71,31,19,0,2,Personal Auto,Personal L2,Other,Branch,72.86230400000001,Four-Door Car,Medsize
YP79029,US,MO,Missouri,No,Basic,Bachelor,02/07/2011,Employed,M,34179,Suburban,Married,107,15,26,0,2,Corporate Auto,Corporate L3,Hail,Web,770.4,Sports Car,Medsize
RF71693,US,NE,Nebraska,No,Basic,Bachelor,1/30/11,Employed,F,35143,Urban,Married,65,31,37,0,9,Corporate Auto,Corporate L3,Collision,Agent,171.18401599999999,Four-Door Car,Medsize
MY88518,US,OK,Oklahoma,Yes,Extended,Doctor,02/01/2011,Employed,M,31278,Suburban,Married,92,24,95,4,1,Personal Auto,Personal L1,Collision,Branch,441.6,Two-Door Car,Medsize
DO60145,US,NE,Nebraska,Yes,Extended,College,1/19/11,Unemployed,M,0,Suburban,Married,122,27,2,0,1,Personal Auto,Personal L3,Hail,Agent,725.870693,SUV,Medsize
EB86696,US,MO,Missouri,No,Basic,Bachelor,02/01/2011,Employed,M,21808,Suburban,Married,119,0,71,0,1,Special Auto,Special L3,Hail,Call Center,571.2,SUV,Medsize
TB71474,US,OK,Oklahoma,No,Extended,College,1/18/11,Employed,F,24019,Rural,Married,79,14,27,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,47.228609999999996,Four-Door Car,Medsize
CS51928,US,NE,Nebraska,No,Basic,Bachelor,02/08/2011,Employed,M,83777,Urban,Married,112,18,74,0,1,Personal Auto,Personal L3,Collision,Branch,377.354191,Sports Car,Small
WD88540,US,MO,Missouri,No,Extended,High School or Below,1/20/11,Unemployed,M,0,Suburban,Married,96,6,60,0,1,Personal Auto,Personal L1,Other,Web,460.8,Two-Door Car,Large
LH94176,US,NE,Nebraska,No,Basic,High School or Below,01/04/2011,Employed,M,38595,Suburban,Divorced,74,5,42,3,2,Personal Auto,Personal L3,Collision,Branch,415.550209,Four-Door Car,Medsize
BN13780,US,MO,Missouri,No,Extended,Bachelor,2/23/11,Unemployed,F,0,Suburban,Married,234,11,26,0,7,Personal Auto,Personal L3,Collision,Agent,1135.141469,Luxury SUV,Medsize
ON73702,US,NE,Nebraska,No,Basic,Bachelor,1/26/11,Employed,F,33897,Urban,Married,114,15,67,0,8,Corporate Auto,Corporate L3,Collision,Agent,539.8430030000001,SUV,Small
VP57424,US,OK,Oklahoma,No,Extended,Bachelor,01/08/2011,Employed,F,55873,Urban,Married,88,30,19,0,6,Personal Auto,Personal L2,Hail,Agent,299.356083,Four-Door Car,Small
YG85980,US,OK,Oklahoma,No,Extended,High School or Below,1/29/11,Employed,F,22250,Suburban,Married,86,10,36,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,720.601429,Two-Door Car,Medsize
OM80593,US,MO,Missouri,No,Basic,Bachelor,2/23/11,Unemployed,F,0,Suburban,Single,104,9,58,0,7,Personal Auto,Personal L3,Collision,Call Center,499.2,SUV,Medsize
LX99948,US,KS,Kansas,No,Basic,Master,2/18/11,Employed,F,65134,Urban,Married,112,28,48,0,1,Personal Auto,Personal L2,Other,Branch,529.147483,SUV,Small
KG49115,US,MO,Missouri,No,Extended,College,02/03/2011,Employed,F,89411,Rural,Married,78,14,99,0,4,Personal Auto,Personal L1,Hail,Web,116.23732199999999,Four-Door Car,Medsize
KE66309,US,MO,Missouri,No,Basic,College,2/22/11,Employed,M,87728,Urban,Divorced,70,24,65,0,2,Personal Auto,Personal L3,Hail,Web,201.589875,Four-Door Car,Medsize
BE78308,US,IA,Iowa,No,Basic,Bachelor,1/29/11,Unemployed,M,0,Suburban,Single,63,8,83,0,1,Personal Auto,Personal L1,Collision,Branch,453.6,Two-Door Car,Medsize
TM98684,US,IA,Iowa,No,Basic,High School or Below,1/19/11,Employed,M,35127,Suburban,Married,62,9,21,0,5,Personal Auto,Personal L2,Hail,Agent,297.6,Four-Door Car,Small
MX69639,US,MO,Missouri,No,Extended,High School or Below,02/11/2011,Employed,F,30786,Rural,Single,90,3,5,0,2,Personal Auto,Personal L3,Hail,Branch,28.649762,Four-Door Car,Large
KK15032,US,NE,Nebraska,No,Basic,High School or Below,02/03/2011,Employed,F,46370,Suburban,Married,68,28,86,1,1,Personal Auto,Personal L1,Hail,Web,326.4,Two-Door Car,Medsize
UI24036,US,KS,Kansas,No,Extended,Bachelor,2/19/11,Employed,F,42570,Urban,Married,128,5,52,0,2,Personal Auto,Personal L2,Hail,Agent,587.4092049999999,SUV,Large
KF70569,US,OK,Oklahoma,No,Extended,High School or Below,02/12/2011,Employed,M,91182,Urban,Married,96,8,90,0,1,Personal Auto,Personal L1,Hail,Agent,249.14090699999997,Four-Door Car,Medsize
QT89604,US,NE,Nebraska,No,Basic,High School or Below,1/22/11,Employed,F,55702,Rural,Married,61,13,55,0,6,Personal Auto,Personal L3,Collision,Agent,151.13336,Four-Door Car,Medsize
QN15356,US,NE,Nebraska,No,Basic,College,02/12/2011,Unemployed,M,0,Suburban,Single,74,23,64,0,2,Personal Auto,Personal L3,Collision,Branch,532.8,Four-Door Car,Large
AB72731,US,MO,Missouri,No,Basic,Bachelor,01/04/2011,Employed,F,28358,Rural,Married,117,24,37,0,1,Personal Auto,Personal L2,Hail,Call Center,84.024413,Sports Car,Medsize
XD85577,US,MO,Missouri,No,Basic,Bachelor,2/13/11,Employed,M,69417,Rural,Divorced,73,30,78,1,1,Personal Auto,Personal L1,Collision,Branch,30.874869,Four-Door Car,Small
QI40455,US,IA,Iowa,No,Basic,Doctor,2/27/11,Unemployed,F,0,Urban,Married,107,18,79,0,2,Personal Auto,Personal L3,Collision,Branch,271.01451099999997,SUV,Large
BE17305,US,OK,Oklahoma,No,Extended,Master,02/04/2011,Employed,M,52653,Urban,Single,81,19,42,0,1,Personal Auto,Personal L2,Hail,Branch,230.300308,Two-Door Car,Medsize
NB30963,US,MO,Missouri,No,Extended,High School or Below,2/19/11,Employed,M,41859,Rural,Married,76,18,58,0,5,Personal Auto,Personal L3,Collision,Agent,166.1306,Two-Door Car,Large
LH87004,US,KS,Kansas,No,Basic,College,01/05/2011,Employed,M,41418,Suburban,Divorced,112,17,80,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,537.6,SUV,Small
KO95143,US,MO,Missouri,No,Premium,High School or Below,2/21/11,Employed,M,37910,Suburban,Married,108,7,9,0,7,Personal Auto,Personal L3,Collision,Agent,518.4,Four-Door Car,Medsize
UI57491,US,MO,Missouri,No,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,72,6,66,0,5,Personal Auto,Personal L3,Collision,Agent,518.4,Two-Door Car,Small
WP23743,US,MO,Missouri,No,Extended,College,02/07/2011,Employed,M,47482,Suburban,Married,93,19,45,0,3,Corporate Auto,Corporate L1,Hail,Branch,594.1776639999999,Four-Door Car,Small
IX67925,US,MO,Missouri,No,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Single,74,13,42,1,1,Personal Auto,Personal L2,Other,Branch,532.8,Four-Door Car,Medsize
AK46006,US,IA,Iowa,No,Extended,Bachelor,1/17/11,Medical Leave,M,18047,Suburban,Married,242,5,50,0,2,Personal Auto,Personal L1,Collision,Call Center,1350.379181,Luxury SUV,Medsize
NJ28041,US,IA,Iowa,No,Premium,High School or Below,1/26/11,Employed,M,58684,Suburban,Married,162,4,77,0,9,Personal Auto,Personal L2,Collision,Web,1166.4,SUV,Medsize
OL82456,US,IA,Iowa,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal Auto,Personal L1,Collision,Branch,535.080276,Sports Car,Large
QY83498,US,IA,Iowa,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,Personal Auto,Personal L3,Hail,Agent,420.04198099999996,Four-Door Car,Medsize
OP26403,US,MO,Missouri,No,Basic,College,2/17/11,Employed,F,32017,Suburban,Married,62,9,10,2,7,Personal Auto,Personal L1,Collision,Branch,297.6,Four-Door Car,Small
ND71187,US,NE,Nebraska,No,Extended,Master,2/26/11,Employed,M,56233,Suburban,Married,79,30,61,0,2,Corporate Auto,Corporate L2,Collision,Agent,558.746277,Four-Door Car,Large
KG81168,US,NE,Nebraska,No,Basic,Bachelor,01/12/2011,Employed,M,65090,Rural,Married,71,28,3,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,73.99509599999999,Four-Door Car,Medsize
BX20846,US,IA,Iowa,Yes,Extended,College,01/06/2011,Employed,F,93272,Urban,Married,95,3,54,0,1,Personal Auto,Personal L3,Hail,Branch,281.110788,Four-Door Car,Medsize
PY64219,US,MO,Missouri,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6,61,0,2,Personal Auto,Personal L2,Collision,Agent,900.0,SUV,Small
SI35064,US,KS,Kansas,No,Basic,Bachelor,2/17/11,Employed,F,74583,Rural,Married,118,31,20,0,4,Personal Auto,Personal L1,Collision,Agent,161.210468,SUV,Medsize
VP89545,US,NE,Nebraska,No,Basic,College,02/01/2011,Unemployed,M,0,Suburban,Married,61,8,78,0,9,Personal Auto,Personal L3,Collision,Web,292.8,Four-Door Car,Medsize
PW31239,US,IA,Iowa,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16,70,1,1,Personal Auto,Personal L3,Collision,Agent,166.937747,SUV,Medsize
FV19421,US,MO,Missouri,No,Basic,Bachelor,01/10/2011,Unemployed,M,0,Urban,Married,74,0,52,0,2,Personal Auto,Personal L1,Collision,Branch,246.489123,Four-Door Car,Medsize
ZZ31825,US,IA,Iowa,No,Basic,Bachelor,1/25/11,Unemployed,M,0,Suburban,Married,67,11,26,0,1,Personal Auto,Personal L2,Hail,Branch,482.4,Four-Door Car,Medsize
XM39121,US,NE,Nebraska,No,Basic,College,2/23/11,Unemployed,F,0,Suburban,Married,69,11,5,0,2,Personal Auto,Personal L1,Collision,Web,331.2,Four-Door Car,Small
KF46546,US,NE,Nebraska,No,Basic,Bachelor,02/12/2011,Employed,F,75845,Rural,Married,72,2,71,0,6,Personal Auto,Personal L2,Collision,Agent,73.848672,Four-Door Car,Medsize
GC15104,US,OK,Oklahoma,No,Basic,Bachelor,2/21/11,Employed,F,52339,Suburban,Divorced,70,7,55,3,2,Corporate Auto,Corporate L3,Scratch/Dent,Web,336.0,Four-Door Car,Medsize
YP17198,US,IA,Iowa,No,Basic,Master,01/05/2011,Employed,M,99241,Rural,Single,70,22,27,0,2,Corporate Auto,Corporate L3,Hail,Branch,48.304125,Four-Door Car,Large
TR96772,US,NE,Nebraska,No,Extended,High School or Below,02/08/2011,Employed,F,61148,Rural,Married,132,28,25,0,2,Personal Auto,Personal L3,Hail,Branch,98.206649,Sports Car,Small
MJ60422,US,NE,Nebraska,No,Extended,Bachelor,02/09/2011,Employed,M,34886,Suburban,Married,84,3,40,0,5,Personal Auto,Personal L3,Collision,Call Center,403.2,Two-Door Car,Small
HP77890,US,KS,Kansas,No,Basic,College,02/11/2011,Employed,F,56457,Rural,Single,73,27,68,0,2,Personal Auto,Personal L2,Scratch/Dent,Web,138.460771,Four-Door Car,Large
LJ15849,US,NE,Nebraska,Yes,Extended,Master,01/10/2011,Employed,F,58557,Rural,Married,88,4,83,0,1,Personal Auto,Personal L2,Collision,Branch,55.510526,Four-Door Car,Large
QJ64737,US,MO,Missouri,No,Extended,High School or Below,2/23/11,Employed,F,60884,Suburban,Married,77,10,56,0,4,Personal Auto,Personal L3,Hail,Branch,491.84849800000006,Four-Door Car,Small
RA61917,US,KS,Kansas,No,Basic,High School or Below,1/24/11,Employed,F,76081,Suburban,Single,68,14,3,0,2,Personal Auto,Personal L2,Hail,Branch,384.210821,Four-Door Car,Medsize
XZ58588,US,NE,Nebraska,No,Premium,High School or Below,01/09/2011,Unemployed,M,0,Suburban,Divorced,114,2,45,0,7,Corporate Auto,Corporate L2,Collision,Agent,547.2,Four-Door Car,Small
ZW51790,US,NE,Nebraska,No,Basic,College,02/09/2011,Employed,F,52342,Suburban,Married,66,28,28,3,2,Personal Auto,Personal L3,Collision,Agent,316.8,Two-Door Car,Small
NB18234,US,OK,Oklahoma,No,Basic,College,02/11/2011,Employed,F,30514,Rural,Single,72,3,87,2,6,Personal Auto,Personal L3,Collision,Web,154.04961699999998,Four-Door Car,Medsize
YJ42538,US,NE,Nebraska,No,Basic,Bachelor,1/13/11,Employed,F,21359,Suburban,Married,101,25,5,0,1,Personal Auto,Personal L3,Other,Agent,484.8,Sports Car,Medsize
WB37082,US,NE,Nebraska,No,Basic,Bachelor,1/23/11,Unemployed,F,0,Suburban,Single,63,21,28,0,2,Personal Auto,Personal L3,Scratch/Dent,Branch,676.391482,Four-Door Car,Large
KB25170,US,KS,Kansas,No,Basic,Doctor,01/03/2011,Employed,F,88059,Rural,Married,63,15,98,0,1,Personal Auto,Personal L1,Other,Call Center,144.551024,Four-Door Car,Small
ZL73902,US,OK,Oklahoma,Yes,Extended,Bachelor,1/26/11,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,Personal Auto,Personal L3,Collision,Agent,393.6,Four-Door Car,Medsize
AN53225,US,KS,Kansas,No,Extended,High School or Below,1/15/11,Unemployed,M,0,Suburban,Single,76,8,77,0,2,Personal Auto,Personal L1,Collision,Agent,364.8,Two-Door Car,Medsize
SI26888,US,OK,Oklahoma,No,Basic,High School or Below,02/07/2011,Unemployed,F,0,Suburban,Single,67,18,73,0,8,Personal Auto,Personal L3,Collision,Web,405.527937,Four-Door Car,Medsize
GF97506,US,OK,Oklahoma,Yes,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,119,9,8,0,3,Personal Auto,Personal L2,Hail,Web,571.2,Sports Car,Medsize
GV59387,US,MO,Missouri,No,Basic,College,01/08/2011,Medical Leave,F,24518,Urban,Married,74,23,62,0,3,Personal Auto,Personal L2,Collision,Call Center,241.656325,Two-Door Car,Large
JK30153,US,IA,Iowa,No,Basic,Master,1/13/11,Employed,F,99652,Urban,Married,106,21,80,2,4,Personal Auto,Personal L3,Collision,Branch,406.634615,SUV,Large
IO73222,US,KS,Kansas,No,Basic,Bachelor,01/12/2011,Disabled,F,22555,Suburban,Married,70,1,62,0,3,Personal Auto,Personal L1,Collision,Agent,336.0,Two-Door Car,Medsize
CC30924,US,IA,Iowa,No,Premium,College,2/26/11,Employed,M,30110,Urban,Married,159,20,71,0,1,Corporate Auto,Corporate L3,Other,Agent,466.436375,Sports Car,Small
AE23906,US,NE,Nebraska,Yes,Basic,College,1/28/11,Employed,M,37256,Rural,Married,62,15,7,0,2,Personal Auto,Personal L2,Collision,Branch,128.969729,Four-Door Car,Medsize
NN44758,US,NE,Nebraska,Yes,Premium,High School or Below,2/14/11,Employed,F,76157,Suburban,Married,116,15,80,0,1,Personal Auto,Personal L2,Hail,Call Center,556.8,Two-Door Car,Small
BG73480,US,IA,Iowa,No,Extended,High School or Below,01/05/2011,Employed,F,64706,Rural,Single,135,0,30,0,1,Corporate Auto,Corporate L2,Collision,Agent,77.12969100000001,SUV,Medsize
GW89349,US,OK,Oklahoma,No,Basic,High School or Below,2/24/11,Unemployed,M,0,Suburban,Single,73,28,19,0,2,Corporate Auto,Corporate L2,Collision,Call Center,525.6,Four-Door Car,Medsize
RD61361,US,NE,Nebraska,No,Extended,Bachelor,02/05/2011,Unemployed,F,0,Suburban,Single,84,0,76,0,4,Personal Auto,Personal L3,Collision,Branch,856.347474,Four-Door Car,Large
UT18598,US,MO,Missouri,No,Basic,Bachelor,2/24/11,Disabled,F,14232,Suburban,Married,64,13,1,0,5,Personal Auto,Personal L3,Other,Agent,307.2,Four-Door Car,Small
AN97123,US,OK,Oklahoma,No,Premium,College,2/21/11,Unemployed,F,0,Urban,Married,102,13,89,0,2,Personal Auto,Personal L2,Other,Agent,401.528957,Two-Door Car,Medsize
OD70577,US,NE,Nebraska,No,Extended,College,2/28/11,Unemployed,F,0,Suburban,Single,80,3,99,1,1,Personal Auto,Personal L3,Collision,Branch,962.526106,Two-Door Car,Medsize
XZ34917,US,KS,Kansas,No,Basic,Bachelor,01/10/2011,Employed,M,41043,Suburban,Married,72,22,60,0,3,Personal Auto,Personal L3,Hail,Call Center,345.6,Four-Door Car,Small
ZR76229,US,NE,Nebraska,No,Extended,College,01/04/2011,Employed,F,81190,Urban,Married,92,9,87,0,1,Corporate Auto,Corporate L3,Hail,Web,356.563616,Two-Door Car,Small
KQ30179,US,MO,Missouri,No,Basic,Bachelor,01/10/2011,Employed,M,89771,Rural,Married,67,10,9,2,1,Personal Auto,Personal L2,Hail,Call Center,104.12317900000001,Two-Door Car,Medsize
VI66513,US,MO,Missouri,No,Extended,High School or Below,01/03/2011,Employed,M,20009,Suburban,Single,87,31,86,1,2,Corporate Auto,Corporate L3,Hail,Branch,987.1227880000001,Four-Door Car,Small
NV69875,US,IA,Iowa,No,Basic,High School or Below,1/22/11,Employed,M,40901,Rural,Married,74,2,36,0,1,Corporate Auto,Corporate L2,Other,Branch,13.628274,Four-Door Car,Medsize
EC78254,US,KS,Kansas,No,Basic,College,02/10/2011,Employed,F,53986,Rural,Married,70,22,37,1,2,Corporate Auto,Corporate L3,Collision,Branch,127.886591,Four-Door Car,Medsize
XJ61632,US,IA,Iowa,No,Basic,Bachelor,1/16/11,Unemployed,M,0,Suburban,Single,62,29,59,2,1,Personal Auto,Personal L1,Collision,Web,446.4,Four-Door Car,Medsize
BC34309,US,MO,Missouri,No,Basic,Master,02/02/2011,Employed,F,64341,Rural,Single,61,4,81,0,1,Personal Auto,Personal L2,Collision,Agent,79.934072,Four-Door Car,Small
IO33050,US,IA,Iowa,No,Basic,High School or Below,01/10/2011,Employed,F,40169,Urban,Divorced,65,1,47,1,3,Personal Auto,Personal L3,Collision,Call Center,302.818833,Four-Door Car,Medsize
JQ22359,US,IA,Iowa,No,Extended,College,1/14/11,Unemployed,F,0,Suburban,Single,93,9,35,0,1,Personal Auto,Personal L2,Other,Branch,549.1010269999999,Two-Door Car,Medsize
FG64765,US,NE,Nebraska,No,Basic,Bachelor,1/18/11,Employed,M,36313,Urban,Single,67,3,38,2,9,Personal Auto,Personal L2,Collision,Agent,300.37588700000003,Four-Door Car,Medsize
YZ56105,US,MO,Missouri,No,Extended,High School or Below,01/11/2011,Unemployed,F,0,Suburban,Single,99,14,48,2,9,Personal Auto,Personal L1,Collision,Branch,712.8,Two-Door Car,Medsize
SY36127,US,MO,Missouri,No,Basic,Master,2/28/11,Employed,F,33462,Rural,Married,72,12,9,0,1,Personal Auto,Personal L3,Hail,Branch,112.425578,Four-Door Car,Medsize
IQ63581,US,MO,Missouri,No,Basic,Master,2/21/11,Employed,F,40215,Rural,Divorced,64,11,22,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,98.480884,Four-Door Car,Medsize
CO12132,US,MO,Missouri,Yes,Basic,High School or Below,02/03/2011,Employed,F,52583,Urban,Single,113,12,59,0,7,Personal Auto,Personal L3,Collision,Agent,528.2008599999999,SUV,Small
XW90265,US,NE,Nebraska,No,Basic,Bachelor,2/15/11,Employed,F,81676,Suburban,Married,72,21,86,0,8,Personal Auto,Personal L2,Collision,Agent,463.15850199999994,Two-Door Car,Small
HI16116,US,IA,Iowa,No,Basic,Master,1/31/11,Employed,F,29899,Suburban,Married,66,21,31,0,3,Personal Auto,Personal L3,Hail,Agent,419.302975,Four-Door Car,Small
HL84679,US,IA,Iowa,No,Extended,Bachelor,2/17/11,Unemployed,F,0,Suburban,Married,91,13,77,0,1,Personal Auto,Personal L3,Scratch/Dent,Call Center,436.8,Four-Door Car,Medsize
NK39001,US,IA,Iowa,No,Extended,Bachelor,02/09/2011,Medical Leave,F,13457,Urban,Married,94,31,28,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,285.825083,Two-Door Car,Large
FO74055,US,MO,Missouri,No,Extended,College,1/16/11,Employed,F,73938,Rural,Married,76,34,48,0,1,Personal Auto,Personal L3,Other,Call Center,53.095599,Two-Door Car,Medsize
VW88911,US,IA,Iowa,No,Premium,High School or Below,2/13/11,Unemployed,M,0,Suburban,Single,114,33,55,0,2,Corporate Auto,Corporate L3,Collision,Branch,820.8,Four-Door Car,Large
MS59005,US,OK,Oklahoma,No,Extended,Bachelor,1/23/11,Employed,M,43676,Suburban,Single,76,19,7,0,3,Personal Auto,Personal L3,Collision,Agent,364.8,Four-Door Car,Medsize
ZQ37702,US,MO,Missouri,No,Extended,High School or Below,1/25/11,Employed,F,26255,Rural,Married,88,21,4,0,3,Personal Auto,Personal L1,Collision,Branch,52.752601,Four-Door Car,Medsize
QW33258,US,MO,Missouri,No,Basic,Bachelor,1/22/11,Employed,M,53310,Suburban,Divorced,189,26,33,3,1,Personal Auto,Personal L3,Hail,Branch,1360.8,Luxury Car,Medsize
IO89174,US,IA,Iowa,No,Basic,Bachelor,02/09/2011,Employed,F,56680,Suburban,Single,100,9,78,2,3,Personal Auto,Personal L3,Collision,Branch,480.0,SUV,Medsize
VR45143,US,NE,Nebraska,No,Basic,High School or Below,1/20/11,Employed,F,48597,Urban,Single,71,12,63,5,1,Corporate Auto,Corporate L3,Other,Agent,305.697525,Four-Door Car,Medsize
LO28839,US,MO,Missouri,No,Basic,Bachelor,02/05/2011,Employed,F,29193,Suburban,Married,61,0,47,3,9,Corporate Auto,Corporate L3,Scratch/Dent,Branch,292.8,Four-Door Car,Medsize
GT89774,US,NE,Nebraska,No,Extended,Bachelor,1/13/11,Employed,F,87139,Rural,Married,213,18,27,0,3,Personal Auto,Personal L3,Other,Agent,363.865389,Luxury SUV,Medsize
WJ57919,US,MO,Missouri,Yes,Basic,College,2/15/11,Employed,M,56342,Suburban,Single,69,12,89,0,1,Special Auto,Special L3,Hail,Call Center,331.2,Four-Door Car,Small
YV55495,US,NE,Nebraska,No,Basic,High School or Below,1/15/11,Employed,F,68987,Urban,Married,71,11,40,0,6,Personal Auto,Personal L1,Collision,Branch,204.475147,Four-Door Car,Medsize
FF75737,US,IA,Iowa,No,Basic,High School or Below,2/24/11,Employed,F,49851,Suburban,Divorced,69,27,85,1,2,Personal Auto,Personal L3,Collision,Branch,331.2,Four-Door Car,Small
WM72573,US,MO,Missouri,No,Extended,College,2/20/11,Disabled,M,22872,Suburban,Married,131,14,18,2,2,Personal Auto,Personal L2,Scratch/Dent,Web,754.845659,SUV,Small
YU90693,US,MO,Missouri,No,Basic,High School or Below,1/13/11,Employed,F,77993,Suburban,Single,62,26,10,0,1,Personal Auto,Personal L1,Hail,Agent,297.6,Four-Door Car,Medsize
LZ26801,US,MO,Missouri,No,Basic,High School or Below,02/07/2011,Employed,F,73466,Rural,Married,102,2,71,1,6,Personal Auto,Personal L1,Scratch/Dent,Call Center,204.74051,SUV,Medsize
BD53342,US,KS,Kansas,Yes,Extended,College,02/12/2011,Employed,F,21604,Suburban,Divorced,79,14,28,0,1,Personal Auto,Personal L2,Collision,Branch,379.2,Four-Door Car,Medsize
